choices,feedback,role,agent_self_type,agent_other_type,trial,game_id,combination,values
0,0,hider,WSLS,WSLS,84,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,85,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,86,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,87,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,88,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,89,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,90,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,91,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,92,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,93,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,94,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,95,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,96,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,97,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,98,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,99,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,100,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,101,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,102,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,103,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,104,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,105,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,106,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,107,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,108,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,109,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,110,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,111,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,112,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,113,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,114,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,115,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,116,34,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,117,34,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,118,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,119,34,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,120,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,1,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,2,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,3,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,4,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,5,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,6,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,7,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,8,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,9,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,10,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,11,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,12,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,13,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,14,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,15,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,16,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,17,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,18,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,19,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,20,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,21,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,22,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,23,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,24,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,25,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,26,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,27,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,28,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,29,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,30,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,31,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,32,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,33,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,34,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,35,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,36,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,37,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,38,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,39,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,40,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,41,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,42,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,43,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,44,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,45,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,46,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,47,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,48,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,49,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,50,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,51,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,52,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,53,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,54,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,55,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,56,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,57,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,58,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,59,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,60,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,61,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,62,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,63,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,64,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,65,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,66,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,67,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,68,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,69,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,70,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,71,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,72,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,73,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,74,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,75,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,76,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,77,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,78,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,79,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,80,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,81,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,82,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,83,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,84,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,85,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,86,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,87,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,88,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,89,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,90,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,91,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,92,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,93,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,94,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,95,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,96,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,97,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,98,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,99,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,100,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,101,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,102,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,103,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,104,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,105,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,106,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,107,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,108,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,109,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,110,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,111,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,112,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,113,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,114,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,115,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,116,34,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,117,34,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,118,34,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,119,34,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,120,34,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,1,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,2,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,3,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,4,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,5,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,6,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,7,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,8,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,9,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,10,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,11,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,12,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,13,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,14,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,15,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,16,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,17,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,18,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,19,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,20,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,21,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,22,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,23,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,24,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,25,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,26,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,27,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,28,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,29,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,30,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,31,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,32,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,33,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,34,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,35,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,36,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,37,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,38,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,39,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,40,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,41,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,42,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,43,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,44,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,45,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,46,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,47,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,48,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,49,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,50,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,51,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,52,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,53,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,54,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,55,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,56,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,57,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,58,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,59,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,60,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,61,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,62,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,63,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,64,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,65,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,66,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,67,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,68,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,69,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,70,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,71,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,72,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,73,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,74,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,75,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,76,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,77,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,78,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,79,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,80,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,81,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,82,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,83,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,84,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,85,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,86,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,87,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,88,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,89,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,90,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,91,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,92,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,93,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,94,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,95,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,96,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,97,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,98,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,99,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,100,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,101,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,102,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,103,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,104,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,105,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,106,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,107,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,108,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,109,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,110,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,111,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,112,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,113,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,114,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,115,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,116,35,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,117,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,118,35,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,119,35,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,120,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,1,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,2,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,3,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,4,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,5,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,6,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,7,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,8,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,9,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,10,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,11,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,12,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,13,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,14,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,15,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,16,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,17,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,18,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,19,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,20,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,21,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,22,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,23,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,24,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,25,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,26,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,27,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,28,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,29,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,30,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,31,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,32,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,33,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,34,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,35,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,36,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,37,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,38,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,39,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,40,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,41,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,42,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,43,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,44,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,45,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,46,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,47,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,48,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,49,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,50,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,51,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,52,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,53,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,54,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,55,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,56,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,57,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,58,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,59,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,60,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,61,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,62,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,63,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,64,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,65,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,66,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,67,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,68,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,69,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,70,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,71,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,72,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,73,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,74,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,75,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,76,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,77,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,78,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,79,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,80,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,81,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,82,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,83,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,84,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,85,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,86,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,87,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,88,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,89,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,90,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,91,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,92,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,93,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,94,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,95,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,96,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,97,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,98,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,99,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,100,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,101,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,102,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,103,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,104,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,105,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,106,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,107,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,108,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,109,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,110,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,111,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,112,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,113,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,114,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,115,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,116,35,WSLS_WSLS,NA
0,0,picker,WSLS,WSLS,117,35,WSLS_WSLS,NA
0,1,picker,WSLS,WSLS,118,35,WSLS_WSLS,NA
1,0,picker,WSLS,WSLS,119,35,WSLS_WSLS,NA
1,1,picker,WSLS,WSLS,120,35,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,1,36,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,2,36,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,3,36,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,4,36,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,5,36,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,6,36,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,7,36,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,8,36,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,9,36,WSLS_WSLS,NA
0,1,hider,WSLS,WSLS,10,36,WSLS_WSLS,NA
1,0,hider,WSLS,WSLS,11,36,WSLS_WSLS,NA
1,1,hider,WSLS,WSLS,12,36,WSLS_WSLS,NA
0,0,hider,WSLS,WSLS,13,36,WSLS_WSLS,NA
